experience_id,profile_id,job_title,client_sector,start_date,end_date,duration_months,experience_skills,experience_summary
798,233,Data Engineer Confirmed,Assurance,2018-03-16,2022-10-16,55,Databricks | Python | SQL | Spark | dbt,"Intervention comme data engineer confirmed pour un client du secteur assurance, avec delivery sur Databricks, Python, Spark, SQL."
799,233,ML Engineer Senior,Assurance,2022-10-30,2026-03-30,41,Databricks | FastAPI | SAP | Spark | dbt,"Intervention comme ml engineer senior pour un client du secteur assurance, avec delivery sur Databricks, FastAPI, SAP, Spark."
800,234,Data Engineer Junior,Sante,2022-11-30,2024-07-30,20,Databricks | Kubernetes | Snowflake | Tableau | dbt,"Intervention comme data engineer junior pour un client du secteur sante, avec delivery sur Kubernetes, dbt, Databricks, Snowflake."
801,234,Data Engineer Confirmed,Sante,2024-08-16,2025-04-16,8,Databricks | Kubernetes | Tableau | dbt,"Intervention comme data engineer confirmed pour un client du secteur sante, avec delivery sur Kubernetes, dbt, Databricks, Tableau."
802,234,Data Scientist Confirmed,Retail,2025-05-26,2026-01-26,8,Databricks | Kubernetes | Snowflake | dbt,"Intervention comme data scientist confirmed pour un client du secteur retail, avec delivery sur Kubernetes, dbt, Databricks, Snowflake."
803,235,SRE Junior,Assurance,2019-11-27,2022-06-27,31,AWS | GCP | Kubernetes | MLOps,"Intervention comme sre junior pour un client du secteur assurance, avec delivery sur GCP, MLOps, Kubernetes, AWS."
804,235,Platform DevOps Junior,Assurance,2022-07-08,2023-09-08,14,AWS | GCP | Kubernetes | Python,"Intervention comme platform devops junior pour un client du secteur assurance, avec delivery sur Python, GCP, AWS, Kubernetes."
805,235,SRE Confirmed,Assurance,2023-10-12,2024-09-12,11,AWS | Docker | Kubernetes | MLOps | Python,"Intervention comme sre confirmed pour un client du secteur assurance, avec delivery sur Python, Docker, MLOps, Kubernetes."
806,235,DevOps Engineer Confirmed,Assurance,2024-09-24,2025-03-24,6,Azure | Docker | Kubernetes | MLOps | Python,"Intervention comme devops engineer confirmed pour un client du secteur assurance, avec delivery sur Kubernetes, MLOps, Docker, Azure."
807,235,Lead DevOps Confirmed,Assurance,2025-04-25,2026-02-25,10,AWS | GCP | MLOps,"Intervention comme lead devops confirmed pour un client du secteur assurance, avec delivery sur AWS, GCP, MLOps."
808,236,CRM Analyst Junior,Public,2023-10-11,2024-10-11,12,C# | IAM | Power BI | SQL,"Intervention comme crm analyst junior pour un client du secteur public, avec delivery sur Power BI, IAM, SQL, C#."
809,236,Expert CRM Junior,Public,2024-11-20,2025-11-20,12,C# | Java | Power BI | SQL | Salesforce,"Intervention comme expert crm junior pour un client du secteur public, avec delivery sur Salesforce, SQL, Java, C#."
810,237,Product Analyst Confirmed,Sante,2015-01-23,2020-04-23,63,C# | FastAPI | Java | Python | Spark,"Intervention comme product analyst confirmed pour un client du secteur sante, avec delivery sur C#, Python, Spark, Java."
811,237,Consultant Digital Confirmed,Sante,2020-06-03,2023-07-03,37,Azure | C# | Python | React | SQL | Tableau,"Intervention comme consultant digital confirmed pour un client du secteur sante, avec delivery sur React, SQL, C#, Azure."
812,237,Consultant Digital Senior,Sante,2023-07-28,2026-03-28,32,FastAPI | React | Spark | Tableau,"Intervention comme consultant digital senior pour un client du secteur sante, avec delivery sur Tableau, React, FastAPI, Spark."
813,238,Data Analyst Junior,Industrie,2018-12-30,2021-05-30,29,MLOps | Power BI | Tableau | dbt,"Intervention comme data analyst junior pour un client du secteur industrie, avec delivery sur dbt, MLOps, Tableau, Power BI."
814,238,Data Analyst Confirmed,Industrie,2021-06-10,2023-03-10,21,Snowflake | Spark | Tableau,"Intervention comme data analyst confirmed pour un client du secteur industrie, avec delivery sur Tableau, Snowflake, Spark."
815,238,Data Engineer Senior,Industrie,2023-04-04,2024-11-04,19,Databricks | MLOps | Power BI,"Intervention comme data engineer senior pour un client du secteur industrie, avec delivery sur MLOps, Databricks, Power BI."
816,238,Data Engineer Senior,Industrie,2024-11-28,2026-02-28,15,Databricks | MLOps | Power BI | Spark,"Intervention comme data engineer senior pour un client du secteur industrie, avec delivery sur MLOps, Spark, Databricks, Power BI."
817,239,Lead DevOps Confirmed,Energie,2017-12-02,2020-11-02,35,Airflow | Azure | DevOps | Docker | SAP | Terraform,"Intervention comme lead devops confirmed pour un client du secteur energie, avec delivery sur SAP, Docker, Terraform, Airflow."
818,239,SRE Confirmed,Assurance,2020-11-30,2021-08-31,9,Airflow | Azure | DevOps | Python,"Intervention comme sre confirmed pour un client du secteur assurance, avec delivery sur Python, Azure, Airflow, DevOps."
819,239,DevOps Engineer Senior,Assurance,2021-09-29,2026-01-29,52,Airflow | Azure | DevOps | Docker | GCP,"Intervention comme devops engineer senior pour un client du secteur assurance, avec delivery sur Azure, Airflow, GCP, DevOps."
820,240,DevOps Engineer Junior,Banque,2023-01-20,2023-08-20,7,AWS | Azure | DevOps | Python | Snowflake,"Intervention comme devops engineer junior pour un client du secteur banque, avec delivery sur AWS, Snowflake, DevOps, Azure."
821,240,Platform DevOps Junior,Banque,2023-09-04,2024-10-04,13,DevOps | GCP | Snowflake,"Intervention comme platform devops junior pour un client du secteur banque, avec delivery sur Snowflake, DevOps, GCP."
822,240,Platform DevOps Junior,Assurance,2024-11-01,2026-03-01,16,DevOps | Docker | GCP | Python,"Intervention comme platform devops junior pour un client du secteur assurance, avec delivery sur GCP, Docker, DevOps, Python."
823,241,Business Analyst ERP Confirmed,Telecom,2008-12-09,2014-01-09,61,Power BI | Python | SAP | SQL,"Intervention comme business analyst erp confirmed pour un client du secteur telecom, avec delivery sur Python, SAP, SQL, Power BI."
824,241,Tech Lead ERP Confirmed,Telecom,2014-01-30,2016-10-30,33,Airflow | Power BI | Python | SAP | SQL | Snowflake,"Intervention comme tech lead erp confirmed pour un client du secteur telecom, avec delivery sur Python, Power BI, SAP, Airflow."
825,241,Business Analyst ERP Senior,Telecom,2016-11-28,2017-11-28,12,Java | Power BI | Python | SAP | Snowflake,"Intervention comme business analyst erp senior pour un client du secteur telecom, avec delivery sur SAP, Power BI, Snowflake, Java."
826,241,Tech Lead ERP Senior,Industrie,2017-12-20,2022-04-20,52,Java | Python | SAP,"Intervention comme tech lead erp senior pour un client du secteur industrie, avec delivery sur SAP, Java, Python."
827,241,Consultant SAP Expert,Industrie,2022-05-30,2026-03-30,46,Java | Power BI | Python | SQL | Snowflake,"Intervention comme consultant sap expert pour un client du secteur industrie, avec delivery sur SQL, Java, Power BI, Snowflake."
828,242,Consultant Digital Confirmed,Retail,2018-12-31,2019-10-31,10,FastAPI | Java | Python | React | SQL | dbt,"Intervention comme consultant digital confirmed pour un client du secteur retail, avec delivery sur React, Python, dbt, FastAPI."
829,242,Consultant Digital Confirmed,Retail,2019-12-02,2021-12-02,24,AWS | FastAPI | Python | React | SQL | Tableau,"Intervention comme consultant digital confirmed pour un client du secteur retail, avec delivery sur Tableau, Python, SQL, React."
830,242,Lead Developer Senior,Retail,2022-01-11,2026-03-11,50,Java | Python | SQL,"Intervention comme lead developer senior pour un client du secteur retail, avec delivery sur Python, SQL, Java."
831,243,Expert CRM Confirmed,Public,2006-11-12,2009-07-12,32,IAM | Java | Power BI | Python | SAP | SQL,"Intervention comme expert crm confirmed pour un client du secteur public, avec delivery sur Python, Power BI, IAM, Java."
832,243,Consultant Salesforce Confirmed,Public,2009-08-04,2019-07-04,119,IAM | Java | Power BI | Python | SQL,"Intervention comme consultant salesforce confirmed pour un client du secteur public, avec delivery sur Power BI, SQL, Java, Python."
833,243,CRM Analyst Senior,Retail,2019-07-18,2021-06-18,23,IAM | Java | Python | SAP | SQL,"Intervention comme crm analyst senior pour un client du secteur retail, avec delivery sur SQL, IAM, Python, Java."
834,243,CRM Solution Engineer Senior,Public,2021-07-21,2022-07-21,12,IAM | Power BI | SAP,"Intervention comme crm solution engineer senior pour un client du secteur public, avec delivery sur IAM, Power BI, SAP."
835,243,CRM Analyst Expert,Retail,2022-08-25,2026-02-25,42,IAM | Java | Power BI | Python | SAP,"Intervention comme crm analyst expert pour un client du secteur retail, avec delivery sur Java, Python, SAP, Power BI."
836,244,Expert ERP Junior,Sante,2023-01-11,2024-02-11,13,Airflow | Databricks | Power BI | Python | React | SAP,"Intervention comme expert erp junior pour un client du secteur sante, avec delivery sur Airflow, Python, Databricks, SAP."
837,244,Consultant SAP Junior,Public,2024-03-13,2025-07-13,16,Airflow | DevOps | Power BI | Python | React | SAP,"Intervention comme consultant sap junior pour un client du secteur public, avec delivery sur SAP, DevOps, Python, React."
838,244,Consultant SAP Junior,Public,2025-07-26,2026-02-26,7,Airflow | Databricks | DevOps | React,"Intervention comme consultant sap junior pour un client du secteur public, avec delivery sur React, DevOps, Airflow, Databricks."
839,245,Expert IAM Junior,Banque,2021-11-22,2023-04-22,17,GCP | SIEM | SOC | SQL,"Intervention comme expert iam junior pour un client du secteur banque, avec delivery sur GCP, SQL, SOC, SIEM."
840,245,Expert IAM Junior,Banque,2023-05-09,2024-03-09,10,Azure | GCP | Terraform,"Intervention comme expert iam junior pour un client du secteur banque, avec delivery sur Azure, Terraform, GCP."
841,245,Analyste SOC Confirmed,Industrie,2024-03-26,2024-10-26,7,Azure | IAM | SIEM | SOC | SQL,"Intervention comme analyste soc confirmed pour un client du secteur industrie, avec delivery sur SIEM, IAM, SOC, SQL."
842,245,Analyste SOC Confirmed,Energie,2024-12-02,2025-08-02,8,Azure | GCP | SIEM | SOC | SQL,"Intervention comme analyste soc confirmed pour un client du secteur energie, avec delivery sur GCP, Azure, SIEM, SOC."
843,245,Expert IAM Confirmed,Energie,2025-09-13,2026-03-13,6,GCP | IAM | SOC | Terraform,"Intervention comme expert iam confirmed pour un client du secteur energie, avec delivery sur SOC, Terraform, GCP, IAM."
844,246,Expert IAM Junior,Retail,2024-06-24,2025-02-24,8,AWS | NLP | Python | SIEM | Terraform,"Intervention comme expert iam junior pour un client du secteur retail, avec delivery sur Python, NLP, SIEM, Terraform."
845,246,Architecte Cyber Junior,Retail,2025-04-06,2025-12-06,8,Azure | NLP | SIEM | Spark | Terraform,"Intervention comme architecte cyber junior pour un client du secteur retail, avec delivery sur NLP, SIEM, Terraform, Azure."
846,247,Data Analyst Confirmed,Retail,2017-12-06,2023-02-06,62,AWS | NLP | Python | Spark | dbt,"Intervention comme data analyst confirmed pour un client du secteur retail, avec delivery sur Python, Spark, dbt, NLP."
847,247,Data Scientist Senior,Banque,2023-02-17,2025-12-17,34,AWS | Databricks | Python | SQL | Spark | dbt,"Intervention comme data scientist senior pour un client du secteur banque, avec delivery sur SQL, AWS, dbt, Python."
848,248,Lead DevOps Junior,Sante,2020-02-18,2023-12-18,46,Azure | Docker | Terraform,"Intervention comme lead devops junior pour un client du secteur sante, avec delivery sur Terraform, Docker, Azure."
849,248,Lead DevOps Confirmed,Energie,2024-01-01,2024-12-01,11,Azure | DevOps | Docker | GCP | Terraform | dbt,"Intervention comme lead devops confirmed pour un client du secteur energie, avec delivery sur Docker, dbt, Terraform, Azure."
850,248,Lead DevOps Confirmed,Banque,2024-12-14,2026-03-14,15,Docker | GCP | Snowflake | dbt,"Intervention comme lead devops confirmed pour un client du secteur banque, avec delivery sur Snowflake, Docker, GCP, dbt."
851,249,Consultant Digital Confirmed,Energie,2007-12-19,2015-12-19,96,Azure | C# | Docker | React | SOC | Tableau,"Intervention comme consultant digital confirmed pour un client du secteur energie, avec delivery sur Tableau, Docker, C#, React."
852,249,Consultant Digital Senior,Public,2016-01-30,2020-08-30,55,Docker | React | SOC,"Intervention comme consultant digital senior pour un client du secteur public, avec delivery sur SOC, Docker, React."
853,249,Full Stack Engineer Expert,Energie,2020-09-27,2026-02-27,65,C# | SOC | Tableau,"Intervention comme full stack engineer expert pour un client du secteur energie, avec delivery sur SOC, Tableau, C#."
854,250,Architecte Cyber Junior,Industrie,2022-12-25,2023-09-25,9,Docker | SOC | SQL | Terraform,"Intervention comme architecte cyber junior pour un client du secteur industrie, avec delivery sur Terraform, SQL, Docker, SOC."
855,250,Architecte Cyber Junior,Retail,2023-10-24,2024-05-24,7,Azure | GCP | Python | SOC | dbt,"Intervention comme architecte cyber junior pour un client du secteur retail, avec delivery sur Python, GCP, dbt, Azure."
856,250,Consultant Cyber Confirmed,Industrie,2024-06-10,2025-04-10,10,Docker | SOC | SQL,"Intervention comme consultant cyber confirmed pour un client du secteur industrie, avec delivery sur SQL, SOC, Docker."
857,250,Architecte Cyber Confirmed,Retail,2025-05-12,2026-03-12,10,AWS | GCP | SOC | SQL | dbt,"Intervention comme architecte cyber confirmed pour un client du secteur retail, avec delivery sur SQL, dbt, AWS, GCP."
858,251,Data Analyst Confirmed,Assurance,2019-03-11,2020-07-11,16,Airflow | Databricks | SIEM | SQL | dbt,"Intervention comme data analyst confirmed pour un client du secteur assurance, avec delivery sur SQL, Databricks, dbt, Airflow."
859,251,ML Engineer Senior,Sante,2020-07-29,2026-03-29,68,Databricks | SIEM | SQL,"Intervention comme ml engineer senior pour un client du secteur sante, avec delivery sur Databricks, SIEM, SQL."
860,252,Expert ERP Junior,Banque,2022-12-10,2023-07-10,7,Power BI | Python | SAP | SQL | Snowflake | dbt,"Intervention comme expert erp junior pour un client du secteur banque, avec delivery sur SAP, Python, dbt, Snowflake."
861,252,Expert ERP Junior,Banque,2023-07-27,2024-04-27,9,SAP | SQL | Snowflake,"Intervention comme expert erp junior pour un client du secteur banque, avec delivery sur SQL, Snowflake, SAP."
862,252,Consultant SAP Confirmed,Banque,2024-05-15,2025-04-15,11,Airflow | Power BI | Python | React | SQL,"Intervention comme consultant sap confirmed pour un client du secteur banque, avec delivery sur Python, SQL, React, Power BI."
863,252,Consultant SAP Confirmed,Banque,2025-04-28,2026-01-28,9,Airflow | Power BI | React | Snowflake,"Intervention comme consultant sap confirmed pour un client du secteur banque, avec delivery sur Power BI, Airflow, Snowflake, React."
864,253,Analyste SOC Confirmed,Energie,2008-12-07,2010-05-07,17,AWS | Azure | MLOps,"Intervention comme analyste soc confirmed pour un client du secteur energie, avec delivery sur MLOps, Azure, AWS."
865,253,Analyste SOC Senior,Banque,2010-05-31,2012-12-31,31,IAM | SAP | SQL,"Intervention comme analyste soc senior pour un client du secteur banque, avec delivery sur IAM, SAP, SQL."
866,253,Analyste SOC Expert,Energie,2013-01-25,2026-01-25,156,AWS | GCP | IAM | SAP | SIEM | SOC,"Intervention comme analyste soc expert pour un client du secteur energie, avec delivery sur IAM, GCP, SIEM, SAP."
